timestamp,price,amount,buy,sell
2024-10-27 11:27:00+00:00,67122.00459459459,1.58197,102,120
2024-10-27 11:28:00+00:00,67122.00744565217,2.29202,411,141
2024-10-27 11:29:00+00:00,67133.36647201946,2.36517,258,153
2024-10-27 11:30:00+00:00,67145.88704504505,57.40055,1463,202
2024-10-27 11:31:00+00:00,67157.40280991736,3.03038,225,138
2024-10-27 11:32:00+00:00,67159.99493617022,1.34486,116,119
2024-10-27 11:33:00+00:00,67156.23421686748,3.69354,110,222
2024-10-27 11:34:00+00:00,67140.03020746888,3.07686,140,342
2024-10-27 11:35:00+00:00,67161.11820512821,14.89825,410,136
2024-10-27 11:36:00+00:00,67174.4629489603,14.96668,159,370
2024-10-27 11:37:00+00:00,67163.92694672132,3.07073,132,356
2024-10-27 11:38:00+00:00,67163.9949704142,1.94144,84,85
2024-10-27 11:39:00+00:00,67172.74320037987,3.26886,193,860
2024-10-27 11:40:00+00:00,67170.23215932914,1.36806,87,390
2024-10-27 11:41:00+00:00,67166.13779922778,4.0717,76,183
2024-10-27 11:42:00+00:00,67166.00464052286,0.76303,71,82
2024-10-27 11:43:00+00:00,67162.04989010989,2.00096,82,191
2024-10-27 11:44:00+00:00,67150.04161616162,2.35493,135,162
2024-10-27 11:45:00+00:00,67160.08339350182,2.23457,198,79
2024-10-27 11:46:00+00:00,67156.02251243782,2.45035,95,307
2024-10-27 11:47:00+00:00,67132.37620320855,2.07403,84,290
2024-10-27 11:48:00+00:00,67128.15194174758,4.36593,250,162
2024-10-27 11:49:00+00:00,67127.98939873418,1.3077,229,87
2024-10-27 11:50:00+00:00,67134.5941919192,2.50132,83,115
2024-10-27 11:51:00+00:00,67124.82779503106,1.53156,92,230
2024-10-27 11:52:00+00:00,67119.37945833334,5.66395,96,144
2024-10-27 11:53:00+00:00,67122.3067673716,3.56231,239,92
2024-10-27 11:54:00+00:00,67127.5348275862,1.51614,205,85
2024-10-27 11:55:00+00:00,67128.04475490196,1.49442,97,107
2024-10-27 11:56:00+00:00,67128.04474285715,1.11222,83,92
2024-10-27 11:57:00+00:00,67128.03481108313,1.50375,78,319
2024-10-27 11:58:00+00:00,67128.03122356496,1.33422,81,581
2024-10-27 11:59:00+00:00,67128.03463414634,1.0909200000000001,76,88
2024-10-27 12:00:00+00:00,67124.883129771,5.2667,180,4405
2024-10-27 12:01:00+00:00,67121.45063112078,2.35931,116,1722
2024-10-27 12:02:00+00:00,67121.45103354487,1.17026,114,989
2024-10-27 12:03:00+00:00,67129.06876811593,4.0978,333,81
2024-10-27 12:04:00+00:00,67134.56525773196,2.24002,102,92
2024-10-27 12:05:00+00:00,67126.7922368421,1.66347,84,220
2024-10-27 12:06:00+00:00,67129.75946666667,1.695,213,87
2024-10-27 12:07:00+00:00,67135.08512820513,1.0133400000000001,80,76
2024-10-27 12:08:00+00:00,67135.08510416666,0.96713,98,94
2024-10-27 12:09:00+00:00,67135.08508379888,0.74964,91,88
2024-10-27 12:10:00+00:00,67138.54678966789,3.84637,181,90
2024-10-27 12:11:00+00:00,67139.99488151658,3.2264399999999998,103,108
2024-10-27 12:12:00+00:00,67145.05611650486,2.48461,227,82
2024-10-27 12:13:00+00:00,67175.99133136094,6.51775,268,70
2024-10-27 12:14:00+00:00,67189.03936363636,2.34724,97,123
2024-10-27 12:15:00+00:00,67196.8421021021,6.0433900000000005,226,107
2024-10-27 12:16:00+00:00,67206.08226600985,1.69524,118,85
2024-10-27 12:17:00+00:00,67202.29343317972,4.42274,101,333
2024-10-27 12:18:00+00:00,67195.2400271739,2.2365500000000003,172,196
2024-10-27 12:19:00+00:00,67207.3695800525,1.79029,152,229
2024-10-27 12:20:00+00:00,67230.52889724312,31.76589,542,1054
2024-10-27 12:21:00+00:00,67301.26761557178,15.78571,754,890
2024-10-27 12:22:00+00:00,67365.52481412639,19.40021,918,696
2024-10-27 12:23:00+00:00,67351.10868658792,18.10032,309,1130
2024-10-27 12:24:00+00:00,67346.23378431372,5.44472,245,265
2024-10-27 12:25:00+00:00,67351.09101532567,10.631920000000001,133,389
2024-10-27 12:26:00+00:00,67392.91215334421,18.34917,898,941
2024-10-27 12:27:00+00:00,67364.34711072665,16.10062,298,858
2024-10-27 12:28:00+00:00,67360.40672680413,5.200740000000001,129,259
2024-10-27 12:29:00+00:00,67363.03125827815,11.499419999999999,185,117
2024-10-27 12:30:00+00:00,67412.01573085847,17.08264,607,255
2024-10-27 12:31:00+00:00,67454.2744996968,75.91871,1221,428
2024-10-27 12:32:00+00:00,67490.37087732342,34.69392,755,590
2024-10-27 12:33:00+00:00,67475.41861290323,9.4879,453,477
2024-10-27 12:34:00+00:00,67468.46845652173,12.57333,137,783
2024-10-27 12:35:00+00:00,67450.19960057062,8.13458,197,504
2024-10-27 12:36:00+00:00,67445.29646859082,22.15678,349,240
2024-10-27 12:37:00+00:00,67449.35376738306,9.65285,339,452
2024-10-27 12:38:00+00:00,67460.34216666667,21.24569,210,510
2024-10-27 12:39:00+00:00,67441.36230337078,3.2689500000000002,89,267
2024-10-27 12:40:00+00:00,67423.92659722222,7.01701,91,485
2024-10-27 12:41:00+00:00,67411.26541284403,15.290299999999998,112,215
2024-10-27 12:42:00+00:00,67392.40159663867,4.5632,77,280
2024-10-27 12:43:00+00:00,67382.1947826087,4.46055,88,96
2024-10-27 12:44:00+00:00,67393.11377171216,8.60589,229,174
2024-10-27 12:45:00+00:00,67410.86115288221,8.35595,184,215
2024-10-27 12:46:00+00:00,67374.6548815654,46.54827,135,836
2024-10-27 12:47:00+00:00,67384.89160857908,5.55135,408,338
2024-10-27 12:48:00+00:00,67392.93171428572,5.07945,152,163
2024-10-27 12:49:00+00:00,67420.09622182146,5.74795,660,449
2024-10-27 12:50:00+00:00,67426.5346002805,5.18796,116,597
2024-10-27 12:51:00+00:00,67405.13242339833,4.45311,71,647
2024-10-27 12:52:00+00:00,67400.61920698924,2.3213,93,651
2024-10-27 12:53:00+00:00,67386.92735891648,3.18372,82,361
2024-10-27 12:54:00+00:00,67382.95236363637,2.45628,162,113
2024-10-27 12:55:00+00:00,67388.04375,1.69033,187,77
2024-10-27 12:56:00+00:00,67388.17565972223,6.03027,83,205
2024-10-27 12:57:00+00:00,67372.98054982818,1.28623,93,198
2024-10-27 12:58:00+00:00,67382.25576470589,3.24812,258,82
2024-10-27 12:59:00+00:00,67397.25766536965,4.79085,178,79
2024-10-27 13:00:00+00:00,67415.98185358256,7.52177,482,160
2024-10-27 13:01:00+00:00,67430.72003610108,1.28689,111,166
2024-10-27 13:02:00+00:00,67425.79368932039,4.00942,185,227
2024-10-27 13:03:00+00:00,67489.14699226305,49.89223,1362,706
2024-10-27 13:04:00+00:00,67545.67213052632,17.88845,572,1803
2024-10-27 13:05:00+00:00,67533.21042473118,42.87774,422,1438
2024-10-27 13:06:00+00:00,67511.65516178736,9.25394,250,1048
2024-10-27 13:07:00+00:00,67530.81559922367,26.45907,458,1603
2024-10-27 13:08:00+00:00,67588.52161068702,29.58414,2141,1789
2024-10-27 13:09:00+00:00,67628.70899375975,13.4518,178,2386
2024-10-27 13:10:00+00:00,67602.02842841766,24.93145,268,661
2024-10-27 13:11:00+00:00,67619.96366834172,18.15775,445,1346
2024-10-27 13:12:00+00:00,67605.99956070288,17.088990000000003,181,1071
2024-10-27 13:13:00+00:00,67595.49908737864,4.79162,110,405
2024-10-27 13:14:00+00:00,67602.30987234043,19.99617,267,203
2024-10-27 13:15:00+00:00,67635.65702702703,11.4744,589,447
2024-10-27 13:16:00+00:00,67637.6539892905,9.10034,223,1271
2024-10-27 13:17:00+00:00,67624.84631578947,4.47492,272,374
2024-10-27 13:18:00+00:00,67614.39002358491,3.26457,211,213
2024-10-27 13:19:00+00:00,67616.6224679487,3.41473,122,190
2024-10-27 13:20:00+00:00,67616.22947040499,3.36966,194,127
2024-10-27 13:21:00+00:00,67644.44089143866,13.9144,723,410
2024-10-27 13:22:00+00:00,67677.54344553243,29.650280000000002,1197,437
2024-10-27 13:23:00+00:00,67740.3383681073,35.50339,1726,958
2024-10-27 13:24:00+00:00,67748.56791150442,9.77391,447,683
2024-10-27 13:25:00+00:00,67731.80617647059,13.55181,591,1041
2024-10-27 13:26:00+00:00,67698.35775029447,13.26646,417,432
2024-10-27 13:27:00+00:00,67723.73301796407,21.27787,470,365
2024-10-27 13:28:00+00:00,67716.77749675747,8.43214,276,495
2024-10-27 13:29:00+00:00,67655.69413344182,11.49484,351,878
2024-10-27 13:30:00+00:00,67684.7946993988,13.58657,380,618
2024-10-27 13:31:00+00:00,67631.07952069717,12.43916,121,797
2024-10-27 13:32:00+00:00,67618.68245105149,14.57684,395,984
2024-10-27 13:33:00+00:00,67623.0775280899,6.61547,366,346
2024-10-27 13:34:00+00:00,67629.45492505353,5.7794,249,218
2024-10-27 13:35:00+00:00,67660.09759433962,5.38729,462,174
2024-10-27 13:36:00+00:00,67666.29935721813,9.7235,437,512
2024-10-27 13:37:00+00:00,67686.93338383839,2.21695,105,291
2024-10-27 13:38:00+00:00,67671.79272282077,8.0216,227,794
2024-10-27 13:39:00+00:00,67646.58761744967,4.78623,214,382
2024-10-27 13:40:00+00:00,67661.17856521739,3.97153,375,85
2024-10-27 13:41:00+00:00,67680.64839552238,4.27385,245,291
2024-10-27 13:42:00+00:00,67666.69393103448,2.8451,160,130
2024-10-27 13:43:00+00:00,67668.6632,5.0102,138,287
2024-10-27 13:44:00+00:00,67679.42688,14.50671,337,413
2024-10-27 13:45:00+00:00,67688.09938123752,5.4970799999999995,402,99
2024-10-27 13:46:00+00:00,67665.57993536472,11.21587,211,872
2024-10-27 13:47:00+00:00,67647.64039383562,5.79721,263,321
2024-10-27 13:48:00+00:00,67653.70431322207,6.23428,197,582
2024-10-27 13:49:00+00:00,67684.6845826087,33.46132,467,683
2024-10-27 13:50:00+00:00,67691.552352,4.81527,222,403
2024-10-27 13:51:00+00:00,67694.92818965518,2.55174,178,170
2024-10-27 13:52:00+00:00,67680.66366959065,4.70216,84,600
2024-10-27 13:53:00+00:00,67661.65798,2.45758,77,423
2024-10-27 13:54:00+00:00,67645.26300314465,4.39325,113,523
2024-10-27 13:55:00+00:00,67632.53323863636,7.10107,118,586
2024-10-27 13:56:00+00:00,67606.66093555094,5.94059,96,866
2024-10-27 13:57:00+00:00,67593.96188821753,8.86223,266,396
2024-10-27 13:58:00+00:00,67609.434479638,4.97287,259,183
2024-10-27 13:59:00+00:00,67613.15325581394,1.31382,129,215
2024-10-27 14:00:00+00:00,67634.66820699708,6.908790000000001,359,327
2024-10-27 14:01:00+00:00,67645.0852991453,6.44678,477,342
2024-10-27 14:02:00+00:00,67647.538489011,6.0947700000000005,135,229
2024-10-27 14:03:00+00:00,67631.7047826087,6.85867,76,798
2024-10-27 14:04:00+00:00,67617.65048484849,2.15875,71,259
2024-10-27 14:05:00+00:00,67621.29407476635,5.0395,287,248
2024-10-27 14:06:00+00:00,67649.26701149426,3.87122,255,93
2024-10-27 14:07:00+00:00,67693.64145593869,13.66947,560,223
2024-10-27 14:08:00+00:00,67728.05434343434,5.13433,371,223
2024-10-27 14:09:00+00:00,67720.45014268727,12.56143,141,700
2024-10-27 14:10:00+00:00,67701.97707740916,6.63809,173,460
2024-10-27 14:11:00+00:00,67678.53526077098,4.96924,121,320
2024-10-27 14:12:00+00:00,67654.71608286253,4.07383,99,432
2024-10-27 14:13:00+00:00,67640.08584269663,4.9016,59,208
2024-10-27 14:14:00+00:00,67634.82612244898,4.93924,103,142
2024-10-27 14:15:00+00:00,67637.82555035129,6.12762,292,135
2024-10-27 14:16:00+00:00,67656.40579259259,5.26837,236,439
2024-10-27 14:17:00+00:00,67672.99412568306,4.07941,202,164
2024-10-27 14:18:00+00:00,67667.88671480145,5.04003,161,393
2024-10-27 14:19:00+00:00,67647.57392156862,4.25073,338,172
2024-10-27 14:20:00+00:00,67660.02995962315,6.56564,331,412
2024-10-27 14:21:00+00:00,67670.75301030929,5.04973,292,193
2024-10-27 14:22:00+00:00,67690.70715053764,6.89219,415,143
2024-10-27 14:23:00+00:00,67687.38221283784,6.43243,175,417
2024-10-27 14:24:00+00:00,67667.55376647833,7.02563,258,273
2024-10-27 14:25:00+00:00,67688.9199162479,11.002,431,166
2024-10-27 14:26:00+00:00,67687.54800561798,3.4282,135,221
2024-10-27 14:27:00+00:00,67692.80483009708,2.8479200000000002,292,120
2024-10-27 14:28:00+00:00,67696.58814465409,5.19745,117,201
2024-10-27 14:29:00+00:00,67689.73615079364,2.37052,83,169
2024-10-27 14:30:00+00:00,67691.63022535211,3.14258,246,109
2024-10-27 14:31:00+00:00,67685.00267477204,6.94457,135,523
2024-10-27 14:32:00+00:00,67652.57794050343,4.51166,218,219
2024-10-27 14:33:00+00:00,67666.07621118013,7.10883,324,481
2024-10-27 14:34:00+00:00,67672.28803571429,14.77904,382,290
2024-10-27 14:35:00+00:00,67692.62259259258,2.7736400000000003,308,259
2024-10-27 14:36:00+00:00,67700.03347938145,13.177,309,79
2024-10-27 14:37:00+00:00,67688.5086153846,8.16736,155,365
2024-10-27 14:38:00+00:00,67711.43102083333,15.31852,272,208
2024-10-27 14:39:00+00:00,67733.93710924369,6.89103,325,270
2024-10-27 14:40:00+00:00,67743.65785894207,15.36836,233,561
2024-10-27 14:41:00+00:00,67733.88067605635,6.19062,122,233
2024-10-27 14:42:00+00:00,67735.35632398754,2.01936,203,118
2024-10-27 14:43:00+00:00,67725.94311504424,4.63521,865,265
2024-10-27 14:44:00+00:00,67711.44214463841,2.84449,178,223
2024-10-27 14:45:00+00:00,67718.27847280334,6.59481,209,269
2024-10-27 14:46:00+00:00,67717.26033057852,3.53968,183,180
2024-10-27 14:47:00+00:00,67703.63659235669,4.76904,95,219
2024-10-27 14:48:00+00:00,67697.8855988858,4.89945,157,202
2024-10-27 14:49:00+00:00,67690.97981507824,5.229,172,531
2024-10-27 14:50:00+00:00,67681.28870253164,2.36677,154,162
2024-10-27 14:51:00+00:00,67678.90893557423,4.21827,67,290
2024-10-27 14:52:00+00:00,67662.81465991317,5.97992,312,379
2024-10-27 14:53:00+00:00,67665.66406896552,5.32852,87,493
2024-10-27 14:54:00+00:00,67662.05569948186,2.69127,96,97
2024-10-27 14:55:00+00:00,67677.59879084968,2.28469,240,66
2024-10-27 14:56:00+00:00,67692.46144212523,3.66122,214,313
2024-10-27 14:57:00+00:00,67694.9445045045,1.09746,50,61
2024-10-27 14:58:00+00:00,67693.05207843137,3.63607,93,162
2024-10-27 14:59:00+00:00,67691.68513157894,8.19083,157,71
2024-10-27 15:00:00+00:00,67707.1592022792,4.13977,278,73
2024-10-27 15:01:00+00:00,67716.93990697675,3.94895,491,154
2024-10-27 15:02:00+00:00,67726.05618881118,6.90107,160,126
2024-10-27 15:03:00+00:00,67744.2,14.686770000000001,234,126
2024-10-27 15:04:00+00:00,67800.54253362022,31.50264,1147,712
2024-10-27 15:05:00+00:00,67795.30992805756,8.32614,259,297
2024-10-27 15:06:00+00:00,67821.93841463415,7.57055,358,298
2024-10-27 15:07:00+00:00,67818.74428434197,12.93999,295,746
2024-10-27 15:08:00+00:00,67779.87623393316,5.02607,166,612
2024-10-27 15:09:00+00:00,67796.83415241058,4.44324,198,445
2024-10-27 15:10:00+00:00,67788.75585365853,4.58158,70,340
2024-10-27 15:11:00+00:00,67773.46274747474,3.75778,159,336
2024-10-27 15:12:00+00:00,67769.26402061856,6.01832,163,225
2024-10-27 15:13:00+00:00,67762.388172043,3.30753,63,309
2024-10-27 15:14:00+00:00,67748.0556862745,3.4408,61,194
2024-10-27 15:15:00+00:00,67743.30453020135,4.1921,153,145
2024-10-27 15:16:00+00:00,67748.47897435898,6.16408,178,56
2024-10-27 15:17:00+00:00,67754.98267062314,14.29899,136,201
2024-10-27 15:18:00+00:00,67758.68404388714,6.39926,212,107
2024-10-27 15:19:00+00:00,67768.44810318665,17.49086,245,414
2024-10-27 15:20:00+00:00,67756.84107042254,5.31441,111,244
2024-10-27 15:21:00+00:00,67752.13421383647,5.06822,78,81
2024-10-27 15:22:00+00:00,67752.99847866419,1.93847,457,82
2024-10-27 15:23:00+00:00,67744.87481441048,12.6527,109,807
2024-10-27 15:24:00+00:00,67736.0624807396,48.82593,80,569
2024-10-27 15:25:00+00:00,67733.83367977529,5.23938,286,70
2024-10-27 15:26:00+00:00,67737.95317829457,4.7738,118,269
2024-10-27 15:27:00+00:00,67718.48307053941,2.47612,56,185
2024-10-27 15:28:00+00:00,67707.73122137404,10.74081,74,188
2024-10-27 15:29:00+00:00,67705.59154518951,5.97477,252,91
2024-10-27 15:30:00+00:00,67722.49489411764,5.08882,100,325
2024-10-27 15:31:00+00:00,67705.57915824917,10.245709999999999,114,183
2024-10-27 15:32:00+00:00,67711.43558988764,9.042539999999999,280,76
2024-10-27 15:33:00+00:00,67732.2324137931,2.28049,99,75
2024-10-27 15:34:00+00:00,67736.9915270936,1.68342,62,344
2024-10-27 15:35:00+00:00,67752.28555837563,6.06368,328,66
2024-10-27 15:36:00+00:00,67776.19539906103,3.79189,77,136
2024-10-27 15:37:00+00:00,67762.08777385158,2.15359,151,132
2024-10-27 15:38:00+00:00,67784.89128060265,10.20684,323,208
2024-10-27 15:39:00+00:00,67781.8360652591,4.89219,129,392
2024-10-27 15:40:00+00:00,67775.97863453816,1.6875,148,101
2024-10-27 15:41:00+00:00,67778.13147540984,4.68719,81,163
2024-10-27 15:42:00+00:00,67789.66969465649,3.39497,181,81
2024-10-27 15:43:00+00:00,67798.63679083095,5.75314,117,232
2024-10-27 15:44:00+00:00,67798.31009565217,1.69809,93,1057
2024-10-27 15:45:00+00:00,67796.71316037736,6.0817,219,205
2024-10-27 15:46:00+00:00,67825.21387442574,8.29057,420,233
2024-10-27 15:47:00+00:00,67832.64892533937,15.07975,403,481
2024-10-27 15:48:00+00:00,67826.30145631068,3.71475,159,253
2024-10-27 15:49:00+00:00,67842.95580786026,7.00909,511,176
2024-10-27 15:50:00+00:00,67836.18336076818,8.26005,181,548
2024-10-27 15:51:00+00:00,67806.65936863543,8.55046,158,333
2024-10-27 15:52:00+00:00,67772.84195286194,6.57005,86,508
2024-10-27 15:53:00+00:00,67768.73053475935,5.11215,205,356
2024-10-27 15:54:00+00:00,67760.10409574468,3.64832,61,315
2024-10-27 15:55:00+00:00,67747.63180288461,3.7926,93,323
2024-10-27 15:56:00+00:00,67747.76952861954,4.65301,109,188
2024-10-27 15:57:00+00:00,67743.25538461538,3.111,69,74
2024-10-27 15:58:00+00:00,67766.79978494624,4.42858,136,143
2024-10-27 15:59:00+00:00,67780.22716666666,3.76783,101,79
2024-10-27 16:00:00+00:00,67829.27279710144,10.56701,326,364
2024-10-27 16:01:00+00:00,67812.2886920333,18.84816,302,539
2024-10-27 16:02:00+00:00,67814.14499388005,12.0,581,236
2024-10-27 16:03:00+00:00,67837.0953968254,13.750720000000001,826,434
2024-10-27 16:04:00+00:00,67830.82160599572,13.959579999999999,159,308
2024-10-27 16:05:00+00:00,67811.30294520548,7.59171,103,335
2024-10-27 16:06:00+00:00,67806.33946236559,9.38696,393,258
2024-10-27 16:07:00+00:00,67823.70549371633,5.99001,258,299
2024-10-27 16:08:00+00:00,67829.64678723404,5.05219,174,296
2024-10-27 16:09:00+00:00,67827.70382789317,4.87418,225,112
2024-10-27 16:10:00+00:00,67830.09803992741,7.681970000000001,98,453
2024-10-27 16:11:00+00:00,67811.79654362416,3.38051,159,139
2024-10-27 16:12:00+00:00,67842.3811627907,4.07158,265,122
2024-10-27 16:13:00+00:00,67839.20149284253,4.07114,160,329
2024-10-27 16:14:00+00:00,67843.99453744493,6.030690000000001,71,156
2024-10-27 16:15:00+00:00,67863.08949037374,12.70184,529,354
2024-10-27 16:16:00+00:00,67803.89016071429,12.81831,125,995
2024-10-27 16:17:00+00:00,67788.9317414248,9.80304,226,911
2024-10-27 16:18:00+00:00,67784.85926289926,3.34429,167,240
2024-10-27 16:19:00+00:00,67786.97325949368,3.97693,103,213
2024-10-27 16:20:00+00:00,67768.50669211196,7.57416,59,334
2024-10-27 16:21:00+00:00,67737.37043165468,10.46531,218,616
2024-10-27 16:22:00+00:00,67743.75293515358,11.66255,401,185
2024-10-27 16:23:00+00:00,67749.50642241379,2.26085,42,190
2024-10-27 16:24:00+00:00,67739.4657223796,4.6148,99,254
2024-10-27 16:25:00+00:00,67748.18553191489,6.04721,226,244
2024-10-27 16:26:00+00:00,67733.03643697478,3.1955,247,348
2024-10-27 16:27:00+00:00,67723.06858227849,17.17473,152,243
2024-10-27 16:28:00+00:00,67710.06117460318,7.69951,189,756
2024-10-27 16:29:00+00:00,67680.9567388535,11.03592,229,556
2024-10-27 16:30:00+00:00,67699.2058272328,9.66557,399,284
2024-10-27 16:31:00+00:00,67698.50340782122,6.71428,118,240
2024-10-27 16:32:00+00:00,67675.28721568627,4.49234,99,156
2024-10-27 16:33:00+00:00,67680.839010101,4.64126,162,333
2024-10-27 16:34:00+00:00,67690.23902097902,6.56597,204,82
2024-10-27 16:35:00+00:00,67689.98837438424,6.08557,183,223
2024-10-27 16:36:00+00:00,67681.2838422392,5.0076,148,245
2024-10-27 16:37:00+00:00,67678.00727131782,11.22135,76,569
2024-10-27 16:38:00+00:00,67662.9784717608,2.47851,73,228
2024-10-27 16:39:00+00:00,67667.18269230769,3.12399,100,108
2024-10-27 16:40:00+00:00,67680.73235431235,4.54112,167,262
2024-10-27 16:41:00+00:00,67690.87371859296,4.18418,107,92
2024-10-27 16:42:00+00:00,67700.33861445784,13.39874,165,167
2024-10-27 16:43:00+00:00,67709.32295289855,11.2738,229,323
2024-10-27 16:44:00+00:00,67736.53605405406,2.2028,79,106
2024-10-27 16:45:00+00:00,67738.35297979799,1.39667,67,131
2024-10-27 16:46:00+00:00,67749.16577959183,6.44436,136,1089
2024-10-27 16:47:00+00:00,67756.42403061224,11.64606,256,136
2024-10-27 16:48:00+00:00,67783.05990859233,8.09458,410,137
2024-10-27 16:49:00+00:00,67783.29147147147,2.5938,72,261
2024-10-27 16:50:00+00:00,67767.1653894081,2.67019,64,257
2024-10-27 16:51:00+00:00,67777.31876862745,4.25815,322,953
2024-10-27 16:52:00+00:00,67794.3989882353,3.64342,250,1025
2024-10-27 16:53:00+00:00,67798.75271758437,2.80423,212,351
2024-10-27 16:54:00+00:00,67813.91470219435,2.37034,157,162
2024-10-27 16:55:00+00:00,67810.48985927152,16.49555,80,1128
2024-10-27 16:56:00+00:00,67813.4149689441,2.26707,129,193
2024-10-27 16:57:00+00:00,67817.73324626865,0.91554,87,181
2024-10-27 16:58:00+00:00,67824.47796089386,4.80181,238,478
2024-10-27 16:59:00+00:00,67831.79941772152,4.09798,145,250
2024-10-27 17:00:00+00:00,67832.49856548857,7.4418,128,353
2024-10-27 17:01:00+00:00,67826.99067114094,8.75551,178,567
2024-10-27 17:02:00+00:00,67816.30914425428,7.35816,140,269
2024-10-27 17:03:00+00:00,67807.12019169329,32.40824,104,522
2024-10-27 17:04:00+00:00,67794.7834939759,1.88794,145,270
2024-10-27 17:05:00+00:00,67790.07617554859,2.46309,127,192
2024-10-27 17:06:00+00:00,67786.2945398773,2.37844,74,89
2024-10-27 17:07:00+00:00,67783.56526132404,3.64082,85,489
2024-10-27 17:08:00+00:00,67774.8715925926,3.6694,115,155
2024-10-27 17:09:00+00:00,67776.05230989958,3.25038,72,625
2024-10-27 17:10:00+00:00,67778.24582834331,6.0384,112,389
2024-10-27 17:11:00+00:00,67774.15669285152,3.3482,75,1198
2024-10-27 17:12:00+00:00,67774.69381555154,1.32107,57,496
2024-10-27 17:13:00+00:00,67774.99428571429,4.1924,96,128
2024-10-27 17:14:00+00:00,67786.50978723404,12.9142,219,110
2024-10-27 17:15:00+00:00,67817.35099056603,6.46685,294,342
2024-10-27 17:16:00+00:00,67803.89420398009,3.8761900000000002,72,330
2024-10-27 17:17:00+00:00,67779.95953445064,3.08395,54,483
2024-10-27 17:18:00+00:00,67770.8318237705,4.647460000000001,180,796
2024-10-27 17:19:00+00:00,67769.06621880998,2.89005,57,464
2024-10-27 17:20:00+00:00,67753.1894054054,3.92779,64,306
2024-10-27 17:21:00+00:00,67750.84251798561,10.32352,445,667
2024-10-27 17:22:00+00:00,67756.70509708738,3.0959,236,176
2024-10-27 17:23:00+00:00,67769.40027180068,15.69997,86,797
2024-10-27 17:24:00+00:00,67761.94228070175,2.42997,45,240
2024-10-27 17:25:00+00:00,67748.08720108695,5.70812,139,229
2024-10-27 17:26:00+00:00,67768.81470254957,8.1171,263,90
2024-10-27 17:27:00+00:00,67775.06011029413,2.86386,50,222
2024-10-27 17:28:00+00:00,67761.36653005464,1.02804,58,308
2024-10-27 17:29:00+00:00,67759.37497109827,0.75039,86,87
2024-10-27 17:30:00+00:00,67764.98404942965,4.52715,230,296
2024-10-27 17:31:00+00:00,67803.6719926538,15.50504,441,648
2024-10-27 17:32:00+00:00,67880.51665143206,88.84399,1647,1635
2024-10-27 17:33:00+00:00,67959.54948113208,49.09649,1517,1239
2024-10-27 17:34:00+00:00,67961.48034382284,26.917389999999997,277,1439
2024-10-27 17:35:00+00:00,67959.29639520959,16.32436,430,405
2024-10-27 17:36:00+00:00,67969.18364499634,17.41619,584,785
2024-10-27 17:37:00+00:00,67953.83647348953,7.3552,343,468
2024-10-27 17:38:00+00:00,67969.67899159664,7.64167,355,240
2024-10-27 17:39:00+00:00,67966.24523124358,5.28296,67,906
2024-10-27 17:40:00+00:00,67937.85443795621,18.24667,271,1099
2024-10-27 17:41:00+00:00,67883.60388945752,12.97252,265,712
2024-10-27 17:42:00+00:00,67888.66552173914,4.72563,249,211
2024-10-27 17:43:00+00:00,67881.86932515337,14.97974,126,200
2024-10-27 17:44:00+00:00,67852.62371473355,16.11545,226,412
2024-10-27 17:45:00+00:00,67841.14634743874,4.11001,206,692
2024-10-27 17:46:00+00:00,67822.70812903227,3.08714,217,248
2024-10-27 17:47:00+00:00,67824.01702586206,5.30807,118,346
2024-10-27 17:48:00+00:00,67826.61739420936,3.37554,327,122
2024-10-27 17:49:00+00:00,67821.37632000001,6.37016,202,423
2024-10-27 17:50:00+00:00,67832.1973902439,3.17447,190,220
2024-10-27 17:51:00+00:00,67809.30579545455,1.9018000000000002,48,216
2024-10-27 17:52:00+00:00,67803.5755802469,6.60327,176,229
2024-10-27 17:53:00+00:00,67809.72898876405,2.7616199999999997,74,104
2024-10-27 17:54:00+00:00,67816.17723350255,5.14646,122,272
2024-10-27 17:55:00+00:00,67797.41245508981,2.65735,83,251
2024-10-27 17:56:00+00:00,67766.82170860928,22.16283,142,613
2024-10-27 17:57:00+00:00,67766.7955263158,4.095949999999999,155,73
2024-10-27 17:58:00+00:00,67760.73825657894,4.90939,33,271
2024-10-27 17:59:00+00:00,67753.10177884615,2.36655,142,66
2024-10-27 18:00:00+00:00,67759.31440207972,12.91783,279,298
2024-10-27 18:01:00+00:00,67745.61807894737,5.66726,143,237
2024-10-27 18:02:00+00:00,67730.03138067063,9.87827,292,215
2024-10-27 18:03:00+00:00,67728.81404255319,3.69401,90,239
2024-10-27 18:04:00+00:00,67720.42860128617,0.96401,535,87
2024-10-27 18:05:00+00:00,67722.42664670659,1.59184,97,70
2024-10-27 18:06:00+00:00,67694.8113190184,6.88401,84,1220
2024-10-27 18:07:00+00:00,67675.14827349121,16.30699,693,616
2024-10-27 18:08:00+00:00,67687.35544270833,3.59269,145,239
2024-10-27 18:09:00+00:00,67674.56558035714,8.80819,81,143
2024-10-27 18:10:00+00:00,67666.44584097859,2.9827500000000002,216,111
2024-10-27 18:11:00+00:00,67681.09716923078,4.96141,246,79
2024-10-27 18:12:00+00:00,67704.69290384615,3.01613,416,104
2024-10-27 18:13:00+00:00,67691.53472727272,3.8371,93,292
